"MapoticID";"Longitude";"Latitude";"Name";"Category";"Rating";"Image URL";"Import ID";"Description";"Address";"Web";"E-mail";"Phone number";"Description";"Refreshment";"Diving";"Entrance";"Accessibility/parking";"Link";"Nudist beach";"Video";"Dog swimming"
"245862";"13.5795129";"54.4366687";"Binz Beach, Rügen";"Sea";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245862/binz-1284561_960_720_cADiLOh.jpg";"";"Binz is the most beautiful beach in the island of Rügen";"";"";"";"";"";"Restaurant on site";"Suitable for diving";"No entrance fee";"250 m";"";"Not suitable for nudists";"";""
"245863";"14.18516278266907";"53.94611626648749";"Ahlbeck Beach, Usedom";"Sea";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245863/ahlbeck-374199_960_720_bVQawM2.jpg";"";"Ahlbeck Beach makes for the quintessential German summer escape.";"";"";"";"";"";"Restaurant on site";"Suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"245864";"13.2171377";"52.4430741";"Schlachtensee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245864/1578193689_0f62f0f20e_b_Pqe7ZI6.jpg";"";"Berlin boasts many lakes including the Schlachtensee, positioned in the southwestern section of the city.";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"500 m";"";"Not suitable for nudists";"";""
"245867";"12.214569";"47.54075";"Hintersteiner See";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245867/hintersteiner_see_-_panoramio_ZreURTZ.jpg";"";"Beautiful, clean and privat lake. Nice stroll around the lake (2 hours). There are some private and public beaches as well. Swimming is allowed, but no boats or scuba driving.";"";"";"";"";"";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"";"";""
"245868";"12.163118";"47.609291";"Hechtsee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245868/hechtsee_kaisergebirge_kufstein-2_HREXJPS.jpg";"";"Perfect for swimming, very nice water temperature. Very peaceful place to relax. Absolutely silent in non summer season . Easy to walk around and hiking trails around there are very easy to walk.";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245869";"11.145018";"47.315727";"Möserer See";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245869/3958005839_bde9111e1a_z_Xxu5Qyy.jpg";"";"Nice swimming lake. ";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245870";"10.972755";"47.456301";"Eibsee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245870/eibsee-4246652_960_720_Xc2Ms8O.jpg";"";"The lake is a mountain lake located at Zugspitze, the highest mountain of Germany. Therefore the water is refreshing but luckily not too cold. There are plenty of things to do at this lake: sipping a coffee at the terrace located directly at the lake, walking around the lake (which is around 8 kilometres), renting a boat or a SUP or hiking in the area. But also just having a swim there and tan is very pleasant.";"";"";"";"";"";"Restaurant on site";"";"";"Very close";"";"";"";""
"245871";"11.346294";"47.592572";"Walchensee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245871/7567531512_2031d879bc_b_r0C1hna.jpg";"";"One of the best lakes to swim in Munich is Walchensee. This one became my second favourite just last weekend because the water is sometimes even more clear and turquoise than of Lake Eibsee.";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245873";"11.194038391113281";"48.06534678600756";"Wörthsee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245873/32827220350_1e4862dbed_b_QSusDjq.jpg";"";"The good thing about Lake Wörthsee is that it is reachable by S-Bahn from Munich and it is not as popular and busy as for example Starnberger See or Tegernsee. However, it is not a very special lake either. But there are some beautiful spots and you can also rent SUPs or boats there.";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245874";"11.739733";"47.720013";"Lake Tegern";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245874/lake-4018090_960_720_Qy91Zu2.jpg";"";"This lake is well-known, sometimes a bit posh and the one populated the most with the most infrastructure around the like (compared to Lake Walchensee and Eibsee where is almost no infrastructure around the lake). However, Tegernsee is attractive for other reasons: the charming villages, the restaurants located at the lake, the hiking or MTB options in the area, but also for the swimming. If you prefer having a Spritz at a pretty terrace than actually jumping in the lake, then this is your place to go. You might even feel like at Lake Garda in Italy.";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245875";"11.3407837";"47.6425951";"Kochelsee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245875/1024px-kochelsee_mit_kochel_am_see_im_hintergrund_4CwuD20.jpg";"";"In summer, the lake is a great place to rest, as there are four swimming areas where you can refresh yourself on hot days in the cool waters.";"";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245878";"12.1622919";"49.28064550000001";"Steinberger See";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245878/steinbergersee_2012_01_1fX9cwy.jpg";"";"The largest lake in Eastern Bavaria is perfect for swimming but also for water-skiing or surfing!

The best place for bathing at Lake Steinberg features a large sunbathing area and is located on its eastern bank, between the water rescue building and the Seetreff Müller boat rental.";"";"";"";"";"";"Restaurant on site";"";"No entrance fee";"Very close";"";"";"";""
"245880";"12.209519";"49.3449756";"Murner See";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245880/murner_see_mit_weiherlandschaft_14_06_2013_ukcqsIi.jpg";"";"Made from a former brown coal pit, it is one of the main attractions for swimmers and water sports enthusiasts.

Bathing, surfing, large swimming area with sand beach, beautiful, natural bays, sunbathing lawns, beach volleyball field, table tennis, playground, outdoor stage with various events and concerts, kiosk, bathroom facilities, changing rooms, Mediterranean restaurant with a beautiful sun terrace and an ADAC-award-winning campground located directly on the lake.";"Sonnenrieder Straße, 92442 Wackersdorf";"";"";"";"";"Restaurant on site";"";"";"";"";"";"";""
"245881";"12.190210819244385";"49.89076381993294";"Forest Lakes Wiesau";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245881/bdb9db38-99c9-4705-8d39-af12ac9aa7d5_pR58Kvi.jpg";"";"The forest lakes in Wiesau are former clay pits that could not be drained. One of the lakes, the so-called “Kipp,” was turned into a swimming lake. A pier, an island and a children’s pool offer lots of swimming fun. A kiosk, restrooms, changing rooms and showers are also available.";"Kornthaner Weg, 95676 Wiesau (Schönhaid)";"";"";"";"";"Restaurant on site";"";"No entrance fee";"";"";"";"";""
"245900";"17.165433527362666";"49.20207733591557";"Požární nádrž Nítkovice";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/245900/img_0777_s28N6kt.jpg";"";"Bazén má rozměry 21x10 metrů, hloubka je 40-140 cm. Voda je díky menším rozměrům bazénu a hloubce poměrně teplá: 25-26 stupňů. V areálu je dětské hřiště s atrakcemi, víceúčelové hřiště pro míčové hry, k dispozici je občerstvení. Vstup do areálu a koupání je zdarma.";"Nítkovice 129";"";"";"";"";"Restaurant on site";"";"No entrance fee";"Very close";"";"";"";""
"248144";"13.833743948489428";"49.0661984068978";"Hasičská nádrž sv. Maří";"Other";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248144/9ea952e3-0054-4614-9b08-ea1b3b12a387_PM0LClz.jpg";"";"Vesnická hasičská nádrž. ";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"";"";""
"248145";"14.977159593254328";"50.374527758558926";"Hasičská nádrž Týnec";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248145/db848809-8182-40d2-9ffb-7a6e08495a48_xeckv7L.jpg";"";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"248146";"14.897642154246569";"50.421371593775234";"Krásná Louka";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248146/b091cb33-27b0-4c8d-82aa-9074d899dad6_1JF65cs.jpg";"";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"";"";""
"248197";"16.16813750937581";"50.35948012538323";"Protiproud v Metuji";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248197/45291f8a-980e-4f1d-839d-a197812a2179_XN9pwan.jpg";"";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"250 m";"";"";"";""
"248201";"17.198463510721922";"43.16969120198067";"Kemp Dole";"Sea";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248201/e577540c-434b-4269-b7e8-4cf6a35b5ba0_RIlqegh.jpg";"";"";"";"";"";"";"";"";"Not suitable for diving";"No entrance fee";"";"";"Suitable for nudists";"";""
"248202";"13.20602959021926";"52.61442991635151";"Am alten strom";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248202/301482c3-e8a8-44a1-ad3f-91cb98bd5963_h3WmSuz.jpg";"";"";"";"";"";"";"";"Restaurant on site";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"248204";"27.17124653980136";"36.88952747303431";"Tigaki";"Sea";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248204/73a762a7-f249-440a-8591-0c13cdd53d9e_Pnu6Smb.jpg";"";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Suitable for nudists";"";""
"248233";"14.496485609561205";"50.00433730031904";"Olšanský rybník";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248233/image-2cd92998-4eec-4889-9b28-744fc75e0df1_H4WUWg1.jpg";"";"Olšanský rybník je průtočný rybník na Olšanském potoce, levém přítoku Kunratického potoka, na okraji Prahy-Kunratic, nedaleko známého rybníku a koupaliště Šeberák. Severní a východní břeh rybníka je hranicí Šeberova. Rybník má rozlohu 4,4 ha Objem činí 69 000 m³, při maximální hladině pak 76 000 m³. Rybník je využíván k chovu ryb či rekreaci. ";"";"";"";"";"Olšanský rybník je průtočný rybník na Olšanském potoce, levém přítoku Kunratického potoka, na okraji Prahy-Kunratic, nedaleko známého rybníku a koupaliště Šeberák. Severní a východní břeh rybníka je hranicí Šeberova. Rybník má rozlohu 4,4 ha Objem činí 69 000 m³, při maximální hladině pak 76 000 m³.Rybník je využíván k chovu ryb či rekreaci. ";"No restaurant";"Not suitable for diving";"No entrance fee";"250 m";"";"Suitable for nudists";"";""
"248234";"14.507925901561975";"50.00366111170284";"Hrnčířský rybník";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248234/image-c47c8591-4b75-4a2e-b794-cc56fee4c075_pz9Akck.jpg";"";"Větší rybník s nedostatečně udržovaným okolím. Vodní rostliny ve vodě u pláže komplikují přístup do vody.

Hrnčířský rybník je rybník u vesnice Hrnčíře spadající pod Šeberov. Spadá pod přírodní památku Hrnčířské louky, je její největší rybník. Má dva přítoky, z jihozápadu Kunratický potok a z jihu další potok, stejnětak má dva odtoky, které se ale spojují do Kunratického potoka. Po hrázi vede silnice (ulice) K Labeškám spojující Hrnčíře s Kunraticemi a Kunratickou spojkou. Ta je dlouhá přibližně 300 metrů a šířku má 13 m. Celková délka pobřeží je kolem 930 m. 
";"";"";"";"";"";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"248240";"12.534119803458452";"54.46360965500635";"Prerow kemp";"Sea";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248240/4c0dd665-ae1b-4830-9eed-6d3e48362845_Z91VpJ6.jpg";"";"";"";"";"";"";"";"";"Not suitable for diving";"";"";"";"Suitable for nudists";"";""
"248248";"14.326325410405923";"49.95687112261818";"Sousedská lodní samoomsluha Černošice";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248248/img_3696_cVU5fN1.jpg";"";"Berounka ";"";"https://sousedska-lodni-samoobsluha.webnode.cz/";"";"";"Půjčovna kánoí s možností koupání. Celoroční místo pro koupaní otižilců zs spolku ŘOVSOŽ. ";"No restaurant";"Not suitable for diving";"No entrance fee";"1000 m +";"";"Not suitable for nudists";"";""
"248259";"11.09377335558612";"46.53888270385369";"Laugensee";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248259/f45b6443-5c3a-43a9-b00c-907810914732_OlGRGP9.jpg";"";"Beautiful alpine lake - very refreshing after a long hike!";"Lago del Luco,39010, 39010 Unsere Liebe Frau im Walde-St. Felix, Südtirol, Italy";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"1000 m +";"";"Not suitable for nudists";"";""
"248267";"11.426378333333355";"46.52001666666665";"Lago di Costalovara / Wolfsgrubner See";"Dam";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248267/img_7461_x3yl20g.jpg";"";"Čisté horské jezero. U břehu a v hloubce kolem 1.5m jsou vodní rostliny, co občas polechtají na nohách :)
V místě je i placená zóna (3€/os) s občerstvením, ale koupání je možné i mimo placenou zónu.";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"500 m";"";"Not suitable for nudists";"";""
"248288";"16.19768338277936";"50.42917438932876";"Virivka v Metuji";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248288/image-ad220a3b-062e-44c8-8764-d513674c3a5c_xV8NHDa.jpg";"";"";"";"";"";"";"";"Restaurant on site";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"248298";"13.848051857203245";"49.03509561501878";"Hasičská nádrž Buk";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248298/c5784d4a-40c2-4e65-9e4f-95740e668e4b_zi4iMsQ.jpg";"";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"";"";""
"248350";"11.687991595216591";"46.42485859283182";"QC Terme Dolomiti";"Thermal pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248350/68b79a16-6304-46a0-9de9-60b2cdd1d076_iMFlf9A.jpg";"";"A super relaxing thermal complex with beautiful views";"Str. di Bagnes, 38036 Pozza di Fassa TN, Italy";"qcterme.com";"";"+39 0462 091117";"";"Restaurant on site";"Not suitable for diving";"Entrance fee";"100 m";"";"Not suitable for nudists";"";""
"248359";"8.667441587895155";"45.79787822717569";"Lago di Monate";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248359/image-de55d295-b662-4797-8d5e-7382ede90399_WAEsZ4P.jpg";"";"";"";"";"";"";"";"Restaurant on site";"";"Entrance fee";"Very close";"";"";"";""
"248361";"9.322653617709875";"45.91145819223776";"Lago di como";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/248361/image-abc62893-66c3-4e7d-b2cb-c9ad40552983_qGQNCut.jpg";"";"";"";"";"";"";"";"";"";"No entrance fee";"500 m";"";"";"";""
